  -9.722992099355638E-01 -1.173514707171237E+00  3.050210433383879E-02   1.797669862138424E-02 -1.531588235224393E-03 -4.224302990581084E-04
  -9.545750984998235E-01 -1.175064404791359E+00  3.014437122216015E-02   1.788980012038768E-02 -1.262086888850849E-03 -4.258130024574875E-04
  -9.369371738392870E-01 -1.176349353416294E+00  2.978470540073122E-02   1.779854211054396E-02 -9.955375525476807E-04 -4.291434386350368E-04
  -9.193896729236083E-01 -1.177372502046676E+00  2.942313672216849E-02   1.770304859887556E-02 -7.320250563905243E-04 -4.324263978482167E-04
  -9.019367058975052E-01 -1.178136878142235E+00  2.905968945761605E-02   1.760345106830194E-02 -4.716230218922442E-04 -4.356674496955703E-04
  -8.845822484420682E-01 -1.178645575002553E+00  2.869438147705042E-02   1.749988871744408E-02 -2.143907367014011E-04 -4.388730352922820E-04
  -8.673301344800656E-01 -1.178901735162215E+00  2.832722336795206E-02   1.739250729841130E-02  3.963169216649554E-05 -4.420504773122909E-04
  -8.501840513910702E-01 -1.178908528236560E+00  2.795821764679344E-02   1.728145497062904E-02  2.904294209326918E-04 -4.452077526575149E-04
  -8.331475415573478E-01 -1.178669122746010E+00  2.758735838959402E-02   1.716687356937126E-02  5.380183905154994E-04 -4.483528475866760E-04
  -8.162240152083667E-01 -1.178186654074402E+00  2.721463177023997E-02   1.704888485108967E-02  7.824468512054972E-04 -4.514925757258506E-04
  -7.994167786940114E-01 -1.177464194677973E+00  2.684001801354197E-02   1.692757409691657E-02  1.023788691514023E-03 -4.546309733290574E-04
  -7.827290780913484E-01 -1.176504736190984E+00  2.646349497956581E-02   1.680297709340267E-02  1.262126292702097E-03 -4.577677520126349E-04
  -7.661641509440311E-01 -1.175311192934169E+00  2.608504296331480E-02   1.667507801255026E-02  1.497525912066111E-03 -4.608975465000721E-04
  -7.497252727658179E-01 -1.173886430275622E+00  2.570464960642741E-02   1.654382205274295E-02  1.730014348924472E-03 -4.640104999152591E-04
  -7.334157848136555E-01 -1.172233311476787E+00  2.532231357727607E-02   1.640913896090192E-02  1.959566614141710E-03 -4.670940686599319E-04
  -7.172390968689278E-01 -1.170354749363761E+00  2.493804614438637E-02   1.627096772328666E-02  2.186108567925205E-03 -4.701352768610909E-04
  -7.011986686514223E-01 -1.168253749250476E+00  2.455187064615381E-02   1.612927354180849E-02  2.409530624999523E-03 -4.731225440386377E-04
  -6.852979796655719E-01 -1.165933435852485E+00  2.416382055431335E-02   1.598405401853802E-02  2.629704774217447E-03 -4.760466346158658E-04
  -6.695404974099765E-01 -1.163397064284676E+00  2.377393701272653E-02   1.583533691860690E-02  2.846498658399733E-03 -4.789007929423280E-04
  -6.539296502014106E-01 -1.160648019630037E+00  2.338226651137863E-02   1.568317390119181E-02  3.059784241083499E-03 -4.816803948019662E-04
  -6.384688067193784E-01 -1.157689810419152E+00  2.298885900772085E-02   1.552763380696444E-02  3.269441549812429E-03 -4.843824459757373E-04
  -6.231612616217405E-01 -1.154526060136273E+00  2.259376653522636E-02   1.536879741069861E-02  3.475359188732361E-03 -4.870051337496345E-04
  -6.080102254119510E-01 -1.151160499103387E+00  2.219704219416647E-02   1.520675417456333E-02  3.677433318799407E-03 -4.895475184110629E-04
  -5.930188166292846E-01 -1.147596957614740E+00  2.179873937532721E-02   1.504160077445862E-02  3.875566337418414E-03 -4.920093743715843E-04
  -5.781900548372899E-01 -1.143839360220788E+00  2.139891108097682E-02   1.487344087796061E-02  4.069665986941066E-03 -4.943911498044619E-04
  -5.635268534564851E-01 -1.139891720533374E+00  2.099760924497148E-02   1.470238558011140E-02  4.259645232448575E-03 -4.966940015409359E-04
  -5.490320120576648E-01 -1.135758135740193E+00  2.059488400104475E-02   1.452855396674681E-02  4.445422953300937E-03 -4.989198579008857E-04
  -5.347082082096639E-01 -1.131442780079839E+00  2.019078289083312E-02   1.435207338684877E-02  4.626925288619175E-03 -5.010714713072951E-04
  -5.205579893023159E-01 -1.126949896764070E+00  1.978535003849746E-02   1.417307920547787E-02  4.804087345127076E-03 -5.031524318573901E-04
  -5.065837648967690E-01 -1.122283788139884E+00  1.937862533642482E-02   1.399171400618108E-02  4.976854963557873E-03 -5.051671330903485E-04
  -4.927878000969190E-01 -1.117448804146838E+00  1.897064368739523E-02   1.380812637727728E-02  5.145186341973501E-03 -5.071206973068554E-04
  -4.791722102592229E-01 -1.112449329235937E+00  1.856143433525673E-02   1.362246947647739E-02  5.309053506204774E-03 -5.090188768297032E-04
  -4.657389572013567E-01 -1.107289767820199E+00  1.815102030067661E-02   1.343489946599685E-02  5.468443822039803E-03 -5.108679436978151E-04
  -4.524898471014229E-01 -1.101974528067424E+00  1.773941793484739E-02   1.324557363710039E-02  5.623361846425741E-03 -5.126745587746621E-04
  -4.394265306389046E-01 -1.096508003587774E+00  1.732663663043655E-02   1.305464767960275E-02  5.773831690248974E-03 -5.144455762942515E-04
  -4.265505066498991E-01 -1.090894552589380E+00  1.691267879126669E-02   1.286227122428892E-02  5.919899616385143E-03 -5.161877034517039E-04
  -4.138631314814240E-01 -1.085138474732071E+00  1.649754025457320E-02   1.266858078455417E-02  6.061635784294962E-03 -5.179069168820427E-04
  -4.013656368338958E-01 -1.079243987488139E+00  1.608121144361628E-02   1.247368991400034E-02  6.199133079794471E-03 -5.196075786440469E-04
  -3.890591583176124E-01 -1.073215206213652E+00  1.566367952768873E-02   1.227767805371163E-02  6.332500455455969E-03 -5.212913304385039E-04
  -3.769447743410709E-01 -1.067056134391620E+00  1.524493168436552E-02   1.208058182262219E-02  6.461849174265904E-03 -5.229560627811892E-04
  -3.650235503307889E-01 -1.060770670731546E+00  1.482495916009452E-02   1.188239390266395E-02  6.587273455663948E-03 -5.245954389344172E-04
  -3.532965786176133E-01 -1.054362636216341E+00  1.440376134608401E-02   1.168307307356692E-02  6.708831157468289E-03 -5.261993957252410E-04
  -3.417650030605282E-01 -1.047835817240373E+00  1.398134883761215E-02   1.148256395509103E-02  6.826532095081711E-03 -5.277556456404701E-04
  -3.304300217623536E-01 -1.041194014370376E+00  1.355774468460492E-02   1.128081966726719E-02  6.940338800658091E-03 -5.292516817978570E-04
  -3.192928691561002E-01 -1.034441084423929E+00  1.313298369684976E-02   1.107781924730679E-02  7.050178393935946E-03 -5.306765453387880E-04
  -3.083547854204807E-01 -1.027580967589735E+00  1.270711033245491E-02   1.087357527233306E-02  7.155959433862040E-03 -5.320218353316733E-04
  -2.976169830689541E-01 -1.020617698026288E+00  1.228017599713798E-02   1.066813236702308E-02  7.257587207456895E-03 -5.332818915773544E-04
  -2.870806180229755E-01 -1.013555401623116E+00  1.185223646889042E-02   1.046156046176946E-02  7.354973815839088E-03 -5.344534141551845E-04
  -2.767467683285347E-01 -1.006398286527925E+00  1.142334983739795E-02   1.025394681899831E-02  7.448042705374368E-03 -5.355348644776007E-04
  -2.666164203212666E-01 -9.991506313280965E-01  1.099357504103293E-02   1.004538938789678E-02  7.536729147367680E-03 -5.365259002880870E-04
  -2.566904603115402E-01 -9.918167739786106E-01  1.056297089636810E-02   9.835992466224505E-03  7.620978561910375E-03 -5.374269676273102E-04
  -2.469696694428611E-01 -9.844011028260509E-01  1.013159544353239E-02   9.625864635142185E-03  7.700744210452619E-03 -5.382390774119479E-04
  -2.374547196757862E-01 -9.769080498207281E-01  9.699505431713247E-03   9.415118474339816E-03  7.775985251912080E-03 -5.389637432639557E-04
  -2.281461694229637E-01 -9.693420852406217E-01  9.266755804413759E-03   9.203871435615071E-03  7.846665729476482E-03 -5.396030370372566E-04
  -2.190444579978462E-01 -9.617077128402914E-01  8.833399091965604E-03   8.992247234898837E-03  7.912754757822391E-03 -5.401597111809628E-04
  -2.101498986731930E-01 -9.540094641885127E-01  8.399484671163119E-03   8.780377138401307E-03  7.974227945071572E-03 -5.406373335883922E-04
  -2.014626707475280E-01 -9.462518910360807E-01  7.965057907039665E-03   8.568400573205813E-03  8.031069859296799E-03 -5.410403817667397E-04
  -1.929828115334962E-01 -9.384395548564251E-01  7.530159241894160E-03   8.356464615176381E-03  8.083277131058430E-03 -5.413742495025501E-04
  -1.847102095188531E-01 -9.305770131980647E-01  7.094823335342622E-03   8.144722140569178E-03  8.130861625181183E-03 -5.416451369650425E-04
  -1.766446000207877E-01 -9.226688030766714E-01  6.659078376100795E-03   7.933328722667748E-03  8.173853100009655E-03 -5.418598203825585E-04
  -1.687855644454543E-01 -9.147194221519797E-01  6.222945676540676E-03   7.722438593316847E-03  8.212300927507896E-03 -5.420253225605643E-04
  -1.611325338856800E-01 -9.067333087352946E-01  5.786439632611673E-03   7.512200066954074E-03  8.246274705749740E-03 -5.421485160572454E-04
  -1.536847974386045E-01 -8.987148217254490E-01  5.349568101815786E-03   7.302750701824472E-03  8.275863806087368E-03 -5.422356846782223E-04
  -1.464415154757266E-01 -8.906682215100210E-01  4.912333236290947E-03   7.094212218176821E-03  8.301175884742345E-03 -5.422920464785753E-04
  -1.394017381581910E-01 -8.825976529635852E-01  4.474732814499522E-03   6.886685075141671E-03  8.322334101205647E-03 -5.423212272183631E-04
  -1.325644295200276E-01 -8.745071321460182E-01  4.036762123372070E-03   6.680242824761035E-03  8.339472354412080E-03 -5.423246850395145E-04
  -1.259284969938820E-01 -8.664005391378259E-01  3.598416416481495E-03   6.474927095550577E-03  8.352727637106766E-03 -5.423011479217069E-04
  -1.194928249075682E-01 -8.582816201789071E-01  3.159693867041910E-03   6.270745050289089E-03  8.362229098753600E-03 -5.422462199591144E-04
  -1.132563082604097E-01 -8.501540020333385E-01  2.720598736169106E-03   6.067671764575846E-03  8.368084870039117E-03 -5.421523872257733E-04
  -1.072178808695072E-01 -8.420212194519575E-01  2.281144251209553E-03   5.865659235902398E-03  8.370369695841319E-03 -5.420096208797099E-04
  -1.013765313564634E-01 -8.338867528335383E-01  1.841354574004571E-03   5.664651312825556E-03  8.369117598055439E-03 -5.418065804901565E-04
  -9.573130269210503E-02 -8.257540692748523E-01  1.401265374183304E-03   5.464600826280935E-03  8.364322736466872E-03 -5.415321390434434E-04
  -9.028127568358155E-02 -8.176266585204072E-01  9.609229063223311E-04   5.265483734192013E-03  8.355948422578335E-03 -5.411767738345972E-04
  -8.502554154416388E-02 -8.095080571598531E-01  5.203819346159582E-04   5.067306415701914E-03  8.343940842686835E-03 -5.407334300875896E-04
  -7.996317099802983E-02 -8.014018587543836E-01  7.970312114386677E-05   4.870105479864727E-03  8.328242721576135E-03 -5.401977263090624E-04
  -7.509318647225294E-02 -7.933117119114688E-01 -3.610495149787632E-04   4.673942296387450E-03  8.308803359336982E-03 -5.395676396808323E-04
  -7.041454104136764E-02 -7.852413107368238E-01 -8.018106752692858E-04   4.478895482404803E-03  8.285583829749114E-03 -5.388429354646294E-04
  -6.592610476192615E-02 -7.771943822626077E-01 -1.242515265532896E-03   4.285053973195908E-03  8.258558051298959E-03 -5.380245821488442E-04
  -6.162665701787353E-02 -7.691746742340478E-01 -1.683099352026641E-03   4.092512060377508E-03  8.227711272402989E-03 -5.371142976063713E-04
  -5.751488266949960E-02 -7.611859450550453E-01 -2.123500754251825E-03   3.901366736037937E-03  8.193037493466691E-03 -5.361142793815571E-04
  -5.358936980230460E-02 -7.532319563485351E-01 -2.563659458962709E-03   3.711717073752060E-03  8.154536969453809E-03 -5.350271138318789E-04
  -4.984860728816695E-02 -7.453164676463869E-01 -3.003518018738332E-03   3.523665125194258E-03  8.112214545614954E-03 -5.338558296060250E-04
  -4.629098094235794E-02 -7.374432321195497E-01 -3.443022057083840E-03   3.337317723786694E-03  8.066079302072862E-03 -5.326040493436414E-04
  -4.291476770637941E-02 -7.296159918888355E-01 -3.882120950789029E-03   3.152788508436423E-03  8.016145775648549E-03 -5.312761823733212E-04
  -3.971812801643444E-02 -7.218384712943468E-01 -4.320768696673777E-03   2.970199390788420E-03  7.962436804047446E-03 -5.298775905443882E-04
  -3.669909733414225E-02 -7.141143666119183E-01 -4.758924897039761E-03   2.789680624574688E-03  7.904987703956515E-03 -5.284146477086727E-04
  -3.385557862113553E-02 -7.064473312054482E-01 -5.196555718651038E-03   2.611368747573411E-03  7.843851060733249E-03 -5.268946184925271E-04
  -3.118533810603168E-02 -6.988409560464963E-01 -5.633634617058135E-03   2.435402047302003E-03  7.779100988383949E-03 -5.253253093739304E-04
  -2.868600672463224E-02 -6.912987467876622E-01 -6.070142598294801E-03   2.261913863696661E-03  7.710835551287054E-03 -5.237145013460098E-04
  -2.635508892864219E-02 -6.838240997800279E-01 -6.506067834517848E-03   2.091024767929396E-03  7.639176332889336E-03 -5.220692422902322E-04
  -2.418997927496868E-02 -6.764202801102320E-01 -6.941404555790692E-03   1.922835073169719E-03  7.564264852014204E-03 -5.203951265076365E-04
  -2.218798576798333E-02 -6.690904046139333E-01 -7.376151270053009E-03   1.757419002965104E-03  7.486256338583125E-03 -5.186956854077511E-04
  -2.034635785547821E-02 -6.618374320167946E-01 -7.810308469660993E-03   1.594821282494307E-03  7.405311888770068E-03 -5.169719735196570E-04
  -1.866231655000852E-02 -6.546641613017787E-01 -8.243876036974709E-03   1.435056277105957E-03  7.321590000214600E-03 -5.152223754670525E-04
  -1.713308420681686E-02 -6.475732385608323E-01 -8.676850567520416E-03   1.278109507521843E-03  7.235238145751965E-03 -5.134426291831822E-04
  -1.575591163648758E-02 -6.405671720856799E-01 -9.109222823732704E-03   1.123941476767543E-03  7.146384785426411E-03 -5.116260666842996E-04
  -1.452810017356600E-02 -6.336483550222526E-01 -9.540975543785812E-03   9.724939669444435E-04  7.055132348979269E-03 -5.097640918252415E-04
  -1.344701616661150E-02 -6.268190941539338E-01 -9.972081852874232E-03   8.236988678405816E-04  6.961552204065346E-03 -5.078469128406920E-04
  -1.251009559329627E-02 -6.200816421492085E-01 -1.040250451818341E-02   6.774889090582436E-04  6.865682985761833E-03 -5.058644891208828E-04
  -1.171483763827384E-02 -6.134382293159470E-01 -1.083219620270111E-02   5.338086490253144E-04  6.767533355801610E-03 -5.038075566576569E-04
  -1.105878811459367E-02 -6.068910903508888E-01 -1.126110069633958E-02   3.926234063490239E-04  6.667089114834248E-03 -5.016685234935601E-04
  -1.053951585894952E-02 -6.004424823974455E-01 -1.168915489173693E-02   2.539241346336616E-04  6.564323108559198E-03 -4.994420349088754E-04
  -1.015458663802935E-02 -5.940946928236998E-01 -1.211629111849596E-02   1.177275415136861E-04  6.459205445973925E-03 -4.971251155777049E-04
  -9.901539013593728E-03 -5.878500376275851E-01 -1.254243942570408E-02  -1.592769820973880E-05  6.351711711528429E-03 -4.947169372092593E-04
  -9.777865201223052E-03 -5.817108532191853E-01 -1.296752950595907E-02  -1.469868031208490E-04  6.241827897822187E-03 -4.922183594911252E-04
  -9.780998007181864E-03 -5.756794849654050E-01 -1.339149212078228E-02  -2.753848955143568E-04  6.129552031914304E-03 -4.896314157551784E-04
  -9.908303247468246E-03 -5.697582754332615E-01 -1.381426004302503E-02  -4.010517914318982E-04  6.014893330511269E-03 -4.869588770344423E-04
  -1.015707605513565E-02 -5.639495542402803E-01 -1.423576863415525E-02  -5.239149369153394E-04  5.897870020609582E-03 -4.842039654585044E-04
  -1.052453915601463E-02 -5.582556303043523E-01 -1.465595621805413E-02  -6.439004348288840E-04  5.778506875821683E-03 -4.813702338633912E-04
  -1.100784132399762E-02 -5.526787863440633E-01 -1.507476441242023E-02  -7.609324436356037E-04  5.656833295823786E-03 -4.784615975821913E-04
  -1.160405460973589E-02 -5.472212747636878E-01 -1.549213855420025E-02  -8.749314140566759E-04  5.532882547637458E-03 -4.754824840375024E-04
  -1.231016947329720E-02 -5.418853135160439E-01 -1.590802831252983E-02  -9.858117770786472E-04  5.406692632974587E-03 -4.724380491321095E-04
  -1.312308765706855E-02 -5.366730801470698E-01 -1.632238852406319E-02  -1.093479894189121E-03  5.278309087116400E-03 -4.693343921768526E-04
  -1.403961357561024E-02 -5.315867020637881E-01 -1.673518020209516E-02  -1.197833336983836E-03  5.147789690005916E-03 -4.661786713576855E-04
  -1.505644615551084E-02 -5.266282413514414E-01 -1.714637156184792E-02  -1.298762707676353E-03  5.015210491438438E-03 -4.629790037560913E-04
  -1.617017420183385E-02 -5.217996734661027E-01 -1.755593879004336E-02  -1.396156984175393E-03  4.880671723105750E-03 -4.597440434267345E-04
  -1.737727896766652E-02 -5.171028609543469E-01 -1.796386621199390E-02  -1.489912488406291E-03  4.744301433144978E-03 -4.564822042769911E-04
  -1.867414700079281E-02 -5.125395256342985E-01 -1.837014553799514E-02  -1.579944108668842E-03  4.606254609199844E-03 -4.532006271407064E-04
  -2.005709421502446E-02 -5.081112244677632E-01 -1.877477404520788E-02  -1.666195981682001E-03  4.466706632653862E-03 -4.499041300136286E-04
  -2.152239901398996E-02 -5.038193345417817E-01 -1.917775183206458E-02  -1.748648433765813E-03  4.325841932596468E-03 -4.465944444173092E-04
  -2.306633955012005E-02 -4.996650507061355E-01 -1.957907855333335E-02  -1.827319133640565E-03  4.183840579501024E-03 -4.432699549733535E-04
  -2.468522918096464E-02 -4.956493962437929E-01 -1.997875017172321E-02  -1.902258527203458E-03  4.040866137444235E-03 -4.399259748446219E-04
  -2.637544523532418E-02 -4.917732440181390E-01 -2.037675619977902E-02  -1.973541423418293E-03  3.897057107510928E-03 -4.365554138745433E-04
  -2.813344845870719E-02 -4.880373440457644E-01 -2.077307771748995E-02  -2.041257144961258E-03  3.752522605320103E-03 -4.331496286878375E-04
  -2.995579268844763E-02 -4.844423535190054E-01 -2.116768625249123E-02  -2.105500053917991E-03  3.607341612099283E-03 -4.296992806245932E-04
